0,1,2,3,4,5,6,7,8,9,10,11,12,13
-0.34117682182395126,0.2244711524980626,-0.19166193759321662,0.6542032324514626,-0.679472034313075,-0.8953266363753356,1.5696678468519198,1.5696402126878113,-0.024034086776074354,1.0,1.0,1.0,1.0,1.0
-1.189877302137659,-1.6895610364823146,0.7075666760204538,0.675243698463377,0.31880441420376504,-0.4965460943116087,-2.2078583053967464,-2.2078626247255424,-0.948352536848391,1.0,1.0,1.0,1.0,1.0
0.01844679871405796,-0.6490696447831885,0.47100911999801776,-0.26858719539814474,0.9427271945267901,1.4973566160070257,-0.8204013294801689,-0.8203959782800468,-0.8783284118429125,1.0,1.0,1.0,1.0,1.0
1.6947745233786677,1.3093588231054838,-0.06615214258567963,-0.7291781524564799,0.69315808239758,0.699795531879572,0.6334990439503577,0.6335412117772695,-0.8783284118429125,1.0,1.0,1.0,1.0,1.0
-0.005737314795191742,0.1687306465001621,-1.0382074273765627,-1.4577033129398371,-0.18033381005465499,-0.09776555224788178,0.5325512472736902,0.5325287257700552,0.5921782132721368,1.0,1.0,1.0,1.0,1.0
0.42324321402834364,0.620148183114266,0.5490008033154584,0.9499886525803348,-0.055549253990049986,-0.09776555224788178,0.35864606338088706,0.35862798137999247,-0.2761209367957971,1.0,1.0,1.0,1.0,1.0
-1.3826906835845814,-1.1705936087766844,-1.27683098825509,-0.9265524683574562,-1.178610258571495,-0.09776555224788178,-1.103671677737426,-1.103685945067484,0.340091363252414,1.0,1.0,1.0,1.0,1.0
-1.8121792758410153,-1.409026103960288,-1.515454549133617,0.1824453508356638,-2.05210215102373,-2.490448804630243,-2.1510413962885084,-2.1510729880447363,-5.653973737216549,1.0,1.0,1.0,1.0,1.0
-0.7001372394437633,-0.7086166164141856,-0.9183791457232765,-1.1555922938387275,-0.30511836611926,-0.09776555224788178,1.2311134133875774,1.2311013865010556,-1.0183766618538697,1.0,1.0,1.0,1.0,1.0
-0.10308109212535162,1.0170689832236666,-0.28773116340145477,0.9273262165448201,-0.9290411464422851,-1.2941071784390625,0.8105920450950984,0.8105620325004699,-1.5505600118955065,1.0,1.0,1.0,1.0,1.0
-0.5488982990240522,-0.7688564078091045,0.26234262953281223,0.3377590884526432,0.06923530207455501,-0.4965460943116087,0.15175376914878863,0.15175120041610538,0.9282940132984338,1.0,1.0,1.0,1.0,1.0
-1.4356160410764585,-1.8275904258625824,0.8521870159468338,1.6403239239868797,-0.18033381005465499,-0.4965460943116087,-1.420803881102193,-1.4208309600516869,-0.6962656868286683,1.0,1.0,1.0,1.0,1.0
0.04027882116420255,0.6833881203218719,-0.5015626660068881,-0.1332422541553592,-0.55468747824847,-0.09776555224788178,0.397150091600686,0.3971646115615322,0.9142891882973381,1.0,1.0,1.0,1.0,1.0
0.612336924119213,1.390886174463009,0.4844381515626102,1.4677239465296852,-0.429902922183865,-0.4965460943116087,1.93475121051738,1.934723248264885,-1.2284490368703052,1.0,1.0,1.0,1.0,1.0
-0.8747088643491409,-1.1194985966178839,1.7317885834276383,2.810836488006481,-0.055549253990049986,-0.4965460943116087,-1.3990310050933599,-1.3990317557938945,-0.2901257617968928,1.0,1.0,1.0,1.0,1.0
1.721244554706848,1.3379699648831405,-0.32285324595500425,-1.0548723960847355,0.69315808239758,0.3010149898158451,1.717338994366709,1.7173277335140043,0.15802863823816984,1.0,1.0,1.0,1.0,1.0
-0.2756079639093253,0.17936020408172418,-1.1337601519707783,-1.317312617308615,-0.55468747824847,-0.4965460943116087,1.4299291537374648,1.4299339751759017,-0.0940582117815529,1.0,1.0,1.0,1.0,1.0
-1.077979088260144,-1.259075201612573,-0.9793262889779651,-1.2598167311751074,-0.30511836611926,-0.09776555224788178,-1.2350853792830363,-1.2350833532138457,-1.4945407118911236,1.0,1.0,1.0,1.0,1.0
0.2860513819813136,0.8939305873874025,-0.6270724610144252,-0.5194458340563934,-0.429902922183865,0.3010149898158451,0.2464207018270947,0.24642101557642265,-1.284468336874688,1.0,1.0,1.0,1.0,1.0
-0.07872933974099228,0.4934990898495922,0.3491148334886403,1.4600288962640948,-0.55468747824847,-0.4965460943116087,-0.07966721436039176,-0.07966853268520242,-1.9707047619283777,1.0,1.0,1.0,1.0,1.0
-1.3365230844310088,-1.3653822836768206,-0.5087936830032072,0.22652043874285638,-0.80425659037768,-0.4965460943116087,-1.0328982040237389,-1.0329103804866542,0.5221540882666582,1.0,1.0,1.0,1.0,1.0
0.3365783271459628,-0.4742661381458385,0.21534101905673872,-0.7515901104687258,1.1922963066560002,1.098576073943299,-0.38393251330246597,-0.38394334976163036,-0.024034086776074354,1.0,1.0,1.0,1.0,1.0
-0.9412887023219944,0.9691217583512007,-1.0289104055241527,1.2174809118926837,-1.8025330388945202,-1.6928877205027895,0.11835406257260028,0.118384593482046,-1.046386311856061,1.0,1.0,1.0,1.0,1.0
1.4555656127286816,1.324642832237367,1.2989605660765438,1.3266975563518917,0.4435889702683701,-0.09776555224788178,0.36279226686111093,0.36276215342869567,0.7602361132852853,1.0,1.0,1.0,1.0,1.0
0.16031340255033227,-0.07379114778872996,0.8692315560095858,0.9023356247299024,0.31880441420376504,-0.09776555224788178,-0.2624425325608933,-0.26242889370707345,1.1243615633137736,1.0,1.0,1.0,1.0,1.0
1.3614724120075574,0.8281901058307931,0.23806707247374131,-0.44788186658640206,0.8179426384621851,-0.09776555224788178,1.504847130712294,1.5048062634883717,1.1523712133159651,1.0,1.0,1.0,1.0,1.0
0.7180773503693424,0.5936835939316066,0.5149117231899546,0.4046197735515119,0.31880441420376504,-0.4965460943116087,2.1145365224431596,2.1145270372044127,0.2980768882491269,1.0,1.0,1.0,1.0,1.0
-0.6847446085208597,-0.47345688161256066,-0.5180907048556174,-0.16419834208093442,-0.55468747824847,0.3010149898158451,0.0658249746376178,0.06577905705322477,0.24205758824474408,1.0,1.0,1.0,1.0,1.0
-0.06413519924953251,-0.03308570840945221,-0.23504803957113063,-0.28353406103402734,-0.055549253990049986,0.3010149898158451,0.21353355599883256,0.21354148297656578,0.9142891882973381,1.0,1.0,1.0,1.0,1.0
-0.3814917655131669,-0.6407702331856725,1.1760332771391206,1.5194688845378561,0.19401985813916003,1.098576073943299,-1.1890743375398336,-1.1890721765893157,0.10200933823378701,1.0,1.0,1.0,1.0,1.0
1.002831096457033,1.9856359736488045,-0.06821814744177077,0.4796794924278711,-0.429902922183865,-0.4965460943116087,0.8856794254245886,0.8856610059288008,-1.4385214118867409,1.0,1.0,1.0,1.0,1.0
-1.5805435248999333,-1.5849411220499725,-0.7329552098890963,0.4104240400375571,-1.178610258571495,-1.2941071784390625,-2.071584442963724,-2.0716138367462666,0.017980388227212766,1.0,1.0,1.0,1.0,1.0
0.3516209751541639,-0.38751069228764845,1.0603370051980165,0.31243436465549723,1.0675117505913951,-0.09776555224788178,-0.543174559210725,-0.543183778870428,1.110356738312678,1.0,1.0,1.0,1.0,1.0
-0.14723261322826256,0.9348796242385733,-0.5867853663206478,0.2738625479908784,-0.9290411464422851,-0.8953266363753356,0.8964743089821072,0.8965298551123336,-1.2144442118692096,1.0,1.0,1.0,1.0,1.0
-0.6200661483156982,-0.48614946849793406,-0.23866354806929013,0.17495550191048917,-0.429902922183865,-0.09776555224788178,0.31958409086969064,0.31956170680513724,-1.480535886890028,1.0,1.0,1.0,1.0,1.0
0.7027847145649254,-0.3444308123121232,1.6925344911619065,0.5451441200557678,1.566649974849815,0.699795531879572,-1.1180702451209168,-1.1180652196834568,0.7322264632830938,1.0,1.0,1.0,1.0,1.0
2.9756406711429957,-0.1575922545277149,2.2834118800039738,-0.7678420566296531,4.68626387646494,1.8961371580707527,-0.6038807906695701,-0.6038608115802993,0.8162554132896681,1.0,1.0,1.0,1.0,1.0
-1.1774742311542121,-0.982945539241849,-1.788167190137648,-2.351278199947753,-0.9290411464422851,-1.6928877205027895,0.21594959049192786,0.21597700390988864,0.00397556322611706,1.0,1.0,1.0,1.0,1.0
0.27268879901533044,-0.46529958459044496,0.6187284672085346,-0.19842644297658446,1.0675117505913951,1.4973566160070257,-0.8049092605556923,-0.8049282672793152,-1.2004393868681138,1.0,1.0,1.0,1.0,1.0
-0.8184366114208627,0.42979154830879807,-0.44784653974851846,1.7976437302024004,-1.428179370700705,-1.6928877205027895,0.22521537889709242,0.22522495421186003,0.031985213228308475,1.0,1.0,1.0,1.0,1.0
1.3519478769717181,0.40286951449370084,0.8351424758840819,-0.15613686085031594,1.3170808627206052,0.3010149898158451,0.07256538496928645,0.07257559840313345,0.8722747132940509,1.0,1.0,1.0,1.0,1.0
-0.4412373782924025,0.3875810810499546,-0.9886233108303754,-0.6041939876480964,-0.9290411464422851,-0.8953266363753356,-0.8527301426867371,-0.8527369960408641,-0.20609681179031855,1.0,1.0,1.0,1.0,1.0
0.3383966207343242,-0.6657399004018177,0.972531798814143,-0.20009314798147834,1.566649974849815,1.8961371580707527,-1.149490276752739,-1.1494877677513917,0.5921782132721368,1.0,1.0,1.0,1.0,1.0
-1.2528654036854643,-0.7639642565060922,-0.12761578705439114,2.2712718754637033,-1.3033948146361,-0.4965460943116087,-1.1701431748481201,-1.1701691789395416,0.15802863823816984,1.0,1.0,1.0,1.0,1.0
-0.10906535881183413,-0.2020211818175008,-0.3528103163683258,-0.5928210979735158,0.06923530207455501,0.3010149898158451,1.4128466165307505,1.4128099130198897,-0.3881595368045627,1.0,1.0,1.0,1.0,1.0
-0.48097146798452733,0.5038222070617365,-0.8305739393394028,-0.056819412089095224,-1.05382570250689,-0.8953266363753356,0.5034755290495155,0.5034670684969427,-2.1807771369448132,1.0,1.0,1.0,1.0,1.0
0.26947719109217627,0.7039653654195174,-1.2520389299819963,-1.7261769253582313,-0.30511836611926,-0.4965460943116087,0.2665684143433999,0.2665542124462204,0.8022505882885724,1.0,1.0,1.0,1.0,1.0
2.5094406357539816,2.189921726626051,0.7710963253452564,0.3330962316912106,0.69315808239758,0.699795531879572,0.8582775650221119,0.8582565032237368,0.9422988382995294,1.0,1.0,1.0,1.0,1.0
-0.02016234589509352,0.586948392775407,-0.7541317596640306,-0.6062899727680567,-0.55468747824847,-0.09776555224788178,1.0062854548865852,1.006253475441323,-0.1080630367826486,1.0,1.0,1.0,1.0,1.0
-0.7674795401950765,-1.1840786757841637,1.3877987748884628,1.630771068728596,0.31880441420376504,0.3010149898158451,-0.7338128788269551,-0.7338336315509593,0.32608653825131834,1.0,1.0,1.0,1.0,1.0
0.4197786772760764,1.4993581510069496,-1.564005663251759,-2.0446355768974835,-0.679472034313075,0.699795531879572,1.670419858837724,1.6704171933732581,0.7182216382819981,1.0,1.0,1.0,1.0,1.0
-0.8295706267094,-0.9814618631583197,-0.5563117946933035,-0.6679603041822892,-0.18033381005465499,-0.09776555224788178,0.03664648616584333,0.03671120458563918,0.17203346323926555,1.0,1.0,1.0,1.0,1.0
0.49152443953191643,-0.16871619897503648,0.5386707790350027,-0.18794306861475682,0.9427271945267901,1.098576073943299,-0.1439474354216962,-0.1439384134507254,0.7182216382819981,1.0,1.0,1.0,1.0,1.0
-0.7236875603637827,-0.4163783688355895,-1.2133013389302871,-1.3549436116931424,-0.679472034313075,-0.4965460943116087,0.6420610916648279,0.6420471258569853,1.012322963305008,1.0,1.0,1.0,1.0,1.0
-0.18628732432125866,1.6185956135242996,-1.7163735213884808,-1.8946436571205945,-1.3033948146361,-0.09776555224788178,0.10064234126611632,0.10066048001432719,-0.024034086776074354,1.0,1.0,1.0,1.0,1.0
1.3743313430899868,1.5382407753054645,1.1465927079398217,1.4765818043909653,0.19401985813916003,0.3010149898158451,1.3671285807768665,1.3671201313894947,0.9002843632962423,1.0,1.0,1.0,1.0,1.0
-0.34783164401087285,-0.19536050085429132,-0.7825393264352838,-0.9232954546906942,-0.30511836611926,0.3010149898158451,0.06603623618617127,0.06603548423315268,0.676207163278711,1.0,1.0,1.0,1.0,1.0
0.7396718844130818,1.584826180304102,-0.43958252032415385,-0.1842494444872733,-0.429902922183865,-0.8953266363753356,2.1977656119063553,2.197781568461658,0.4801396132633711,1.0,1.0,1.0,1.0,1.0
1.0997101905895206,0.25632427802187663,0.943607730828867,0.06681146406367124,1.1922963066560002,1.098576073943299,0.03694573383060499,0.03694471031560639,0.8442650632918595,1.0,1.0,1.0,1.0,1.0
2.9578900670951933,0.23338515405995716,3.243587636872333,0.344308168155604,3.6879874279481,1.4973566160070257,-0.3200850523083605,-0.3200735144266427,0.7602361132852853,1.0,1.0,1.0,1.0,1.0
-1.044065302670513,-0.4614373309078701,-1.2923260246757735,-0.9646429671721289,-1.178610258571495,-2.0916682625665164,-0.7578405858426288,-0.7577785007032172,0.04599003822940418,1.0,1.0,1.0,1.0,1.0
2.2439609487545633,0.1948655528068572,3.3241618262598873,0.9991338606065545,2.8144955354958654,1.4973566160070257,0.8992890243894773,0.8992681310694247,0.8022505882885724,1.0,1.0,1.0,1.0,1.0
-1.403558782502845,-1.6794632740705058,0.08466621190897387,0.7530076778616442,-0.429902922183865,-0.09776555224788178,-1.3344037096818084,-1.3344105878702246,-2.8390039119963117,1.0,1.0,1.0,1.0,1.0
0.4527447150147583,-0.3630533140936545,0.1352833308832069,-0.8415562410024294,1.1922963066560002,1.098576073943299,-1.1999698995082784,-1.1999375485970292,1.0683422633093909,1.0,1.0,1.0,1.0,1.0
-0.42404998204431116,0.4195759261870184,-0.39516341591819426,0.692575883109207,-0.9290411464422851,-0.8953266363753356,0.9165164389563227,0.9164982059378921,-0.5842270868199027,1.0,1.0,1.0,1.0,1.0
-0.40273999293332396,-0.15514660999773414,0.4281395192341265,1.3670726890557623,-0.429902922183865,-0.09776555224788178,0.023614583014551476,0.023598118044267376,-0.5001981368133284,1.0,1.0,1.0,1.0,1.0
-0.26549301651948126,-0.5833526400702476,-0.25984009784422435,-0.6836801925819953,0.31880441420376504,0.3010149898158451,-0.7464768669008631,-0.7464898828427464,-0.15007751178593573,1.0,1.0,1.0,1.0,1.0
0.11872352110041402,0.3424962846731751,0.08724871797908781,0.3867232852195387,-0.18033381005465499,-0.09776555224788178,0.25447495465466347,0.2544883978192379,0.7042168132809025,1.0,1.0,1.0,1.0,1.0
1.124288402506923,0.37396512445031305,1.2462774422462195,0.5275336520795311,1.0675117505913951,0.699795531879572,-0.1041630985855112,-0.10417743004284369,0.6481975132765196,1.0,1.0,1.0,1.0,1.0
-0.09274703778470633,-0.7619736121371946,1.1842972965634853,0.581561957944289,0.9427271945267901,1.4973566160070257,-0.8716889866746362,-0.8716840784441977,0.8862795382951466,1.0,1.0,1.0,1.0,1.0
-0.7456938390130544,0.1634183607075445,-1.8129592484107417,-2.2444837273451332,-1.178610258571495,-1.6928877205027895,0.3213062502525818,0.3213655221558923,-0.2901257617968928,1.0,1.0,1.0,1.0,1.0
0.8695162810260271,0.528588889553835,0.6724445934669043,0.33796744673675744,0.5683735263329751,1.098576073943299,0.41877504449969466,0.41878916797696264,-0.3041305867979885,1.0,1.0,1.0,1.0,1.0
-0.6566996540765171,-0.8273005818215172,-0.12193427370014051,-0.10557525057187646,-0.055549253990049986,0.3010149898158451,-0.27017286920291117,-0.2701880243135763,-0.6682560368264769,1.0,1.0,1.0,1.0,1.0
-1.241463754403331,-1.3617561213696838,-1.5139050454915486,-2.029302639596847,-0.55468747824847,-0.4965460943116087,-0.6419181466790915,-0.6419358867931891,-1.8306565119174205,1.0,1.0,1.0,1.0,1.0
-0.23927370824574132,-0.5519760584777432,0.25304560768040213,0.03677438499838646,0.31880441420376504,-0.4965460943116087,0.28015233939517364,0.2802011099657719,-0.7662898118341468,1.0,1.0,1.0,1.0,1.0
0.3783049666255761,0.8625110202697165,-1.0216793885278337,-1.3322438825444562,-0.30511836611926,-0.09776555224788178,1.2527055882331406,1.2527072080327284,1.0263277883061037,1.0,1.0,1.0,1.0,1.0
0.7532168114186573,2.611092791112847,-0.37811887585544235,0.729819926394665,-0.9290411464422851,-1.2941071784390625,1.7171410439230244,1.7171700957914127,0.0880045132326913,1.0,1.0,1.0,1.0,1.0
